cca3,year,annual_mean_temp_c,valid_months,annual_mean_uncertainty_c
CHN,1978,7.048166666666667,12,0.21333333333333335
CHN,1979,7.074083333333333,12,0.1689166666666667
CHN,1980,6.950083333333333,12,0.14391666666666666
CHN,1981,6.926416666666667,12,0.19174999999999998
CHN,1982,7.14975,12,0.17508333333333334
CHN,1983,6.925083333333334,12,0.1855
CHN,1984,6.5179166666666655,12,0.17591666666666664
CHN,1985,6.7402500000000005,12,0.1978333333333333
CHN,1986,6.870166666666666,12,0.18625
CHN,1987,7.249,12,0.15875
CHN,1988,7.220833333333332,12,0.1755833333333333
CHN,1989,7.23975,12,0.2031666666666667
CHN,1990,7.636,12,0.1845
CHN,1991,7.097166666666666,12,0.15558333333333332
CHN,1992,6.858416666666667,12,0.19825
CHN,1993,6.919416666666667,12,0.17266666666666666
CHN,1994,7.4959999999999996,12,0.18458333333333332
CHN,1995,7.2115833333333335,12,0.15808333333333333
CHN,1996,6.962666666666667,12,0.15525
CHN,1997,7.367333333333334,12,0.16383333333333333
CHN,1998,8.051833333333333,12,0.13641666666666666
CHN,1999,7.84025,12,0.151
CHN,2000,7.238083333333333,12,0.17558333333333334
CHN,2001,7.596416666666666,12,0.17425000000000002
CHN,2002,7.7956666666666665,12,0.1688333333333333
CHN,2003,7.521999999999999,12,0.21783333333333332
CHN,2004,7.71275,12,0.19625
CHN,2005,7.4135,12,0.169
CHN,2006,7.948,12,0.18975
CHN,2007,8.12675,12,0.13575
CHN,2008,7.566083333333334,12,0.17116666666666666
CHN,2009,7.8095,12,0.16908333333333334
CIV,1960,26.143,12,0.25375
CIV,1961,26.067583333333335,12,0.2851666666666667
CIV,1962,26.009416666666667,12,0.3114166666666667
CIV,1963,26.299083333333332,12,0.2763333333333333
CIV,1964,25.87075,12,0.28400000000000003
CIV,1965,25.862583333333333,12,0.32858333333333334
CIV,1966,26.187166666666666,12,0.277
CIV,1967,25.8055,12,0.24283333333333335
CIV,1968,26.058916666666665,12,0.23175
CIV,1969,26.420416666666668,12,0.2535
CIV,1970,26.317916666666665,12,0.22916666666666666
CIV,1971,25.868,12,0.19308333333333336
CIV,1972,26.143083333333333,12,0.20041666666666666
CIV,1973,26.578000000000003,12,0.21433333333333335
CIV,1974,25.94541666666667,12,0.21091666666666667
CIV,1975,25.846416666666666,12,0.24133333333333332
CIV,1976,25.675749999999997,12,0.26616666666666666
CIV,1977,26.284333333333333,12,0.24725
CIV,1978,26.133750000000003,12,0.2548333333333333
CIV,1979,26.414083333333334,12,0.19666666666666666
CIV,1980,26.327749999999998,12,0.2353333333333333
CIV,1981,26.34175,12,0.22141666666666668
CIV,1982,26.02425,12,0.25325000000000003
CIV,1983,26.601249999999997,12,0.26366666666666666
CIV,1984,26.360166666666668,12,0.23875
CIV,1985,26.141000000000002,12,0.30775
CIV,1986,26.12183333333333,12,0.30133333333333334
CIV,1987,27.002416666666665,12,0.32816666666666666
CIV,1988,26.494333333333334,12,0.25416666666666665
CIV,1989,26.393333333333334,12,0.2896666666666667
CIV,1990,26.498500000000003,12,0.39158333333333334
CIV,1991,26.334666666666667,12,0.2705
CIV,1992,26.17725,12,0.3235
CIV,1993,26.322833333333335,12,0.29424999999999996
CIV,1994,26.24825,12,0.22658333333333333
CIV,1995,26.4645,12,0.24475000000000002
CIV,1996,26.423333333333332,12,0.27091666666666664
CIV,1997,26.460833333333337,12,0.2558333333333333
CIV,1998,27.040666666666667,12,0.24741666666666665
CIV,1999,26.414583333333336,12,0.2798333333333333
CIV,2000,26.402333333333335,12,0.2900833333333333
CIV,2001,26.673333333333332,12,0.5121666666666667
CIV,2002,26.769666666666666,12,0.4364166666666667
CIV,2003,26.939333333333334,12,0.4053333333333333
CIV,2004,26.82858333333333,12,0.30883333333333335
CIV,2005,26.914916666666667,12,0.33041666666666664
CIV,2006,26.7915,12,0.4028333333333333
CIV,2007,26.944583333333338,12,0.26016666666666666
CIV,2008,26.75825,12,0.4114166666666667
CIV,2009,26.93433333333333,12,0.4251666666666667
CMR,1960,24.50775,12,0.23775000000000002
CMR,1961,24.25391666666667,12,0.2643333333333333
CMR,1962,24.363166666666668,12,0.2693333333333333
CMR,1963,24.553833333333333,12,0.2628333333333333
CMR,1964,24.292083333333334,12,0.22999999999999998
CMR,1965,24.33491666666667,12,0.2628333333333333
CMR,1966,24.499166666666667,12,0.21933333333333335
CMR,1967,24.3655,12,0.23716666666666666
CMR,1968,24.355833333333333,12,0.23883333333333331
CMR,1969,24.655,12,0.22175
CMR,1970,24.610416666666666,12,0.23066666666666666
CMR,1971,24.252166666666668,12,0.26908333333333334
CMR,1972,24.532583333333335,12,0.215
CMR,1973,24.907583333333335,12,0.247
CMR,1974,24.231833333333338,12,0.22741666666666668
CMR,1975,24.23025,12,0.26008333333333333
CMR,1976,24.294083333333333,12,0.26333333333333336
CMR,1977,24.681166666666666,12,0.244
CMR,1978,24.50725,12,0.24675
CMR,1979,24.786916666666666,12,0.22741666666666668
CMR,1980,24.76875,12,0.23858333333333334
CMR,1981,24.300416666666667,12,0.3368333333333333
CMR,1982,24.296083333333332,12,0.33066666666666666
CMR,1983,24.676333333333332,12,0.3001666666666667
CMR,1984,24.483333333333334,12,0.33575
CMR,1985,24.375083333333333,12,0.28641666666666665
CMR,1986,24.50691666666667,12,0.318
CMR,1987,25.019333333333332,12,0.31033333333333335
CMR,1988,24.677000000000003,12,0.26333333333333336
CMR,1989,24.21875,12,0.30641666666666667
CMR,1990,24.889666666666667,12,0.48266666666666663
CMR,1991,24.733833333333333,12,0.5241666666666667
CMR,1992,24.29733333333333,12,0.349
CMR,1993,24.66225,12,0.32958333333333334
CMR,1994,24.631666666666664,12,0.39724999999999994
CMR,1995,24.817999999999998,12,0.44683333333333336
CMR,1996,24.70075,12,0.4399166666666667
CMR,1997,24.817333333333334,12,0.48741666666666666
CMR,1998,25.323083333333333,12,0.33325
CMR,1999,24.656166666666667,12,0.39208333333333334
CMR,2000,24.613,12,0.3725833333333333
CMR,2001,24.65191666666667,12,0.4331666666666667
CMR,2002,24.95025,12,0.4331666666666667
CMR,2003,25.012333333333334,12,0.4195
CMR,2004,25.170833333333334,12,0.46075
CMR,2005,25.267833333333332,12,0.5359166666666667
CMR,2006,25.29341666666667,12,0.5066666666666667
CMR,2007,25.209833333333336,12,0.5324166666666666
CMR,2008,25.12108333333333,12,0.4628333333333334
CMR,2009,25.40733333333333,12,0.4234166666666667
COD,1960,23.767333333333337,12,0.2763333333333333
COD,1961,23.7915,12,0.23766666666666666
COD,1962,23.730166666666666,12,0.22125000000000003
COD,1963,23.75583333333333,12,0.23416666666666666
COD,1964,23.671916666666664,12,0.3095
COD,1965,23.691000000000003,12,0.2555
COD,1966,23.876,12,0.2775
COD,1967,23.64075,12,0.21908333333333332
COD,1968,23.62483333333333,12,0.24283333333333332
COD,1969,24.00491666666667,12,0.24933333333333332
COD,1970,23.964583333333334,12,0.24733333333333332
COD,1971,23.569583333333338,12,0.19041666666666668
COD,1972,23.951583333333332,12,0.1855
COD,1973,24.168916666666664,12,0.23224999999999998
COD,1974,23.659583333333334,12,0.2068333333333333
COD,1975,23.681,12,0.24383333333333335
COD,1976,23.676166666666663,12,0.21275
COD,1977,24.085166666666666,12,0.20558333333333334
COD,1978,24.006583333333335,12,0.23099999999999998
COD,1979,24.170083333333334,12,0.26158333333333333
COD,1980,24.204083333333333,12,0.27133333333333337
COD,1981,24.067833333333336,12,0.31266666666666665
COD,1982,23.931166666666666,12,0.34008333333333335
COD,1983,24.370166666666666,12,0.3511666666666666
COD,1984,23.996583333333334,12,0.28541666666666665
COD,1985,23.857833333333332,12,0.341
COD,1986,23.981333333333335,12,0.36116666666666664
COD,1987,24.583250000000003,12,0.24966666666666668
COD,1988,24.32241666666667,12,0.3249166666666667
COD,1989,23.915166666666668,12,0.4464166666666667
COD,1990,24.206999999999997,12,0.32008333333333333
COD,1991,24.06325,12,0.40091666666666664
COD,1992,24.132583333333333,12,0.4010833333333333
COD,1993,24.086166666666667,12,0.3646666666666667
COD,1994,24.225250000000003,12,0.3626666666666667
COD,1995,24.469916666666666,12,0.36308333333333337
COD,1996,24.19775,12,0.4103333333333334
COD,1997,24.535666666666668,12,0.35441666666666666
COD,1998,24.737333333333336,12,0.3411666666666667
COD,1999,24.01275,12,0.4131666666666667
COD,2000,24.206166666666665,12,0.42841666666666667
COD,2001,24.256249999999998,12,0.44808333333333333
COD,2002,24.562749999999998,12,0.3945
COD,2003,24.567333333333334,12,0.41324999999999995
COD,2004,24.547749999999997,12,0.4943333333333333
COD,2005,24.982083333333335,12,0.4940833333333334
COD,2006,24.526916666666665,12,0.46741666666666665
COD,2007,24.38508333333333,12,0.3819166666666667
COD,2008,24.341333333333335,12,0.4136666666666667
COD,2009,24.541666666666668,12,0.4415
COG,1960,24.59025,12,0.22416666666666665
COG,1961,24.365333333333336,12,0.22916666666666666
COG,1962,24.56925,12,0.24891666666666667
COG,1963,24.6915,12,0.2255
COG,1964,24.45141666666667,12,0.21741666666666667
COG,1965,24.452166666666667,12,0.25616666666666665
COG,1966,24.69825,12,0.20441666666666666
COG,1967,24.437750000000005,12,0.22266666666666668
COG,1968,24.426166666666663,12,0.19083333333333333
COG,1969,24.6965,12,0.2215
COG,1970,24.741083333333332,12,0.19016666666666668
COG,1971,24.326333333333334,12,0.23716666666666666
COG,1972,24.55933333333333,12,0.24625
COG,1973,24.91325,12,0.21291666666666664
COG,1974,24.367333333333335,12,0.216
COG,1975,24.39325,12,0.24608333333333332
COG,1976,24.259666666666664,12,0.26275
COG,1977,24.76125,12,0.22608333333333333
COG,1978,24.608999999999998,12,0.21641666666666667
COG,1979,24.89108333333333,12,0.2021666666666667
COG,1980,24.7565,12,0.2323333333333333
COG,1981,24.60025,12,0.24416666666666667
COG,1982,24.433333333333334,12,0.24558333333333335
COG,1983,24.88191666666667,12,0.29025
COG,1984,24.71375,12,0.257
COG,1985,24.514,12,0.23375
COG,1986,24.5805,12,0.22141666666666668
COG,1987,25.13025,12,0.23308333333333334
COG,1988,24.917666666666666,12,0.239
COG,1989,24.605500000000003,12,0.2785
COG,1990,24.766499999999997,12,0.26133333333333336
COG,1991,24.8215,12,0.3276666666666667
COG,1992,24.549833333333336,12,0.2818333333333333
COG,1993,24.679833333333335,12,0.23266666666666666
COG,1994,24.842916666666667,12,0.25175
COG,1995,25.09691666666667,12,0.3099166666666667
COG,1996,24.668000000000003,12,0.34108333333333335
COG,1997,25.0605,12,0.32875000000000004
COG,1998,25.540499999999998,12,0.26458333333333334
COG,1999,24.8125,12,0.33258333333333334
COG,2000,24.786,12,0.32208333333333333
COG,2001,24.732916666666668,12,0.5524166666666667
COG,2002,25.047666666666668,12,0.393
COG,2003,25.056749999999997,12,0.34041666666666665
COG,2004,25.12816666666667,12,0.34833333333333333
COG,2005,25.268916666666666,12,0.3085833333333334
COG,2006,25.282666666666668,12,0.40791666666666665
COG,2007,25.22975,12,0.4031666666666667
COG,2008,25.292416666666668,12,0.49008333333333337
COG,2009,25.349249999999998,12,0.401
COL,1960,24.946833333333334,12,0.29958333333333337
COL,1961,25.05,12,0.30283333333333334
COL,1962,25.000833333333333,12,0.27391666666666664
COL,1963,25.050250000000002,12,0.2525
COL,1964,24.979166666666668,12,0.26866666666666666
COL,1965,25.05316666666667,12,0.27699999999999997
COL,1966,25.206083333333336,12,0.2333333333333333
COL,1967,24.84425,12,0.27991666666666665
COL,1968,24.814833333333336,12,0.26283333333333336
COL,1969,25.181083333333333,12,0.2784166666666667
COL,1970,24.931250000000002,12,0.22191666666666665
COL,1971,24.55741666666667,12,0.23099999999999998
COL,1972,25.039583333333336,12,0.22491666666666665
COL,1973,25.178750000000004,12,0.25816666666666666
COL,1974,24.656833333333335,12,0.2853333333333333
COL,1975,24.605583333333332,12,0.2510833333333333
COL,1976,24.773666666666667,12,0.2505
COL,1977,25.294833333333333,12,0.22624999999999998
COL,1978,25.122249999999998,12,0.25325000000000003
COL,1979,25.205333333333332,12,0.24458333333333335
COL,1980,25.43275,12,0.1825
COL,1981,25.144500000000004,12,0.26058333333333333
COL,1982,25.191083333333335,12,0.2510833333333333
COL,1983,25.63475,12,0.22283333333333333
COL,1984,24.88366666666667,12,0.26
COL,1985,25.01266666666667,12,0.25425000000000003
COL,1986,25.01308333333333,12,0.29458333333333336
COL,1987,25.632499999999997,12,0.2515
COL,1988,25.213416666666664,12,0.25625
COL,1989,24.863583333333334,12,0.24375
COL,1990,25.219166666666666,12,0.2961666666666667
COL,1991,25.341833333333337,12,0.23516666666666666
COL,1992,25.533583333333336,12,0.3244166666666667
COL,1993,25.20641666666667,12,0.29983333333333334
COL,1994,25.16241666666667,12,0.2685
COL,1995,25.492833333333333,12,0.25633333333333336
COL,1996,25.14991666666667,12,0.22783333333333333
COL,1997,25.580000000000002,12,0.2668333333333333
COL,1998,25.879166666666666,12,0.22624999999999998
COL,1999,24.870666666666665,12,0.2325
COL,2000,25.030166666666663,12,0.249
COL,2001,25.411916666666666,12,0.2860833333333333
COL,2002,25.570750000000004,12,0.26133333333333336
COL,2003,25.655333333333335,12,0.28891666666666665
COL,2004,25.553916666666666,12,0.24433333333333332
COL,2005,25.670833333333334,12,0.235
COL,2006,25.476583333333334,12,0.27108333333333334
COL,2007,25.494,12,0.21775
COL,2008,25.153916666666664,12,0.24825
COL,2009,25.618333333333336,12,0.27166666666666667
COM,1960,25.66775,12,0.27475
COM,1961,26.212,12,0.31275000000000003
COM,1962,25.8355,12,0.29975
COM,1963,25.466083333333334,12,0.265
COM,1964,25.469083333333334,12,0.23975
COM,1965,25.390666666666664,12,0.31525
COM,1966,25.90591666666667,12,0.30541666666666667
COM,1967,25.892750000000003,12,0.29033333333333333
COM,1968,25.4145,12,0.26558333333333334
COM,1969,26.133499999999998,12,0.22708333333333333
COM,1970,25.91,12,0.27516666666666667
COM,1971,25.379166666666666,12,0.365
COM,1972,25.806833333333334,12,0.28291666666666665
COM,1973,25.868083333333335,12,0.26399999999999996
COM,1974,25.459500000000002,12,0.34358333333333335
COM,1975,25.660666666666668,12,0.27999999999999997
COM,1976,25.69475,12,0.23058333333333333
COM,1977,26.207166666666666,12,0.23575
COM,1978,25.885666666666665,12,0.29025
COM,1979,25.922,12,0.28841666666666665
COM,1980,25.927916666666665,12,0.23758333333333334
COM,1981,25.944166666666664,12,0.26733333333333337
COM,1982,26.251500000000004,12,0.3174166666666667
COM,1983,26.17441666666667,12,0.3235
COM,1984,25.57641666666667,12,0.3529166666666667
COM,1985,25.75675,12,0.337
COM,1986,26.011499999999998,12,0.33525
COM,1987,26.364250000000002,12,0.3000833333333333
COM,1988,26.329083333333333,12,0.30924999999999997
COM,1989,25.77775,12,0.33925
COM,1990,26.15325,12,0.35425
COM,1991,26.196833333333334,12,0.33258333333333334
COM,1992,26.21783333333333,12,0.3560833333333333
COM,1993,26.178166666666666,12,0.39275
COM,1994,26.4525,12,0.3
COM,1995,26.385083333333338,12,0.2801666666666667
COM,1996,25.953333333333333,12,0.4635
COM,1997,26.30516666666667,12,0.3859166666666667
COM,1998,26.64725,12,0.36033333333333334
COM,1999,26.288083333333333,12,0.38083333333333336
COM,2000,25.995500000000003,12,0.3175
COM,2001,26.41425,12,0.3356666666666666
COM,2002,26.657750000000004,12,0.37799999999999995
COM,2003,26.6005,12,0.3829166666666666
COM,2004,26.391916666666663,12,0.28833333333333333
COM,2005,26.68216666666667,12,0.2781666666666667
COM,2006,26.465833333333336,12,0.36633333333333334
COM,2007,26.604583333333334,12,0.33
COM,2008,26.18825,12,0.3418333333333334
COM,2009,26.59325,12,0.35733333333333334
CPV,1960,23.973166666666668,12,0.45275
CPV,1961,24.292833333333334,12,0.5311666666666667
CPV,1962,24.473833333333335,12,0.48175000000000007
CPV,1963,24.468416666666666,12,0.60625
CPV,1964,24.225166666666667,12,0.47341666666666665
CPV,1965,23.938166666666664,12,0.4290833333333333
CPV,1966,24.476416666666665,12,0.49174999999999996
CPV,1967,24.034666666666666,12,0.48741666666666666
CPV,1968,23.884416666666667,12,0.4455833333333334
CPV,1969,24.966250000000002,12,0.5531666666666667
CPV,1970,24.738416666666666,12,0.502
CPV,1971,24.013833333333334,12,0.43291666666666667
CPV,1972,24.034166666666668,12,0.54475
CPV,1973,24.451583333333332,12,0.5323333333333333
CPV,1974,23.690583333333333,12,0.7025833333333334
CPV,1975,24.033416666666668,12,0.78775
CPV,1976,24.043833333333335,12,0.7478333333333333
CPV,1977,24.485250000000004,12,0.78625
CPV,1978,24.586833333333335,12,0.8268333333333334
CPV,1979,24.931833333333334,12,0.7453333333333334
CPV,1980,24.73325,12,0.8288333333333333
CPV,1981,24.634083333333333,12,0.6669999999999999
CPV,1982,24.19033333333333,12,0.6345833333333334
CPV,1983,24.748,12,0.7784166666666668
CPV,1984,24.37516666666667,12,0.8266666666666667
CPV,1985,24.343666666666667,12,0.7838333333333334
CPV,1986,24.190749999999998,12,0.7050000000000001
CPV,1987,24.926000000000002,12,0.6826666666666666
CPV,1988,24.618333333333336,12,0.7173333333333334
CPV,1989,24.567583333333335,12,0.8777499999999999
CPV,1990,24.745333333333335,12,0.7729166666666667
CPV,1991,24.631416666666667,12,0.7104166666666667
CPV,1992,24.68225,12,0.7785000000000001
CPV,1993,24.44966666666667,12,0.49524999999999997
CPV,1994,24.458833333333335,12,0.4940833333333334
CPV,1995,25.167333333333332,12,0.5389166666666666
CPV,1996,25.230666666666668,12,0.6699999999999999
CPV,1997,25.30616666666667,12,0.9463333333333334
CPV,1998,25.373666666666665,12,0.68775
CPV,1999,24.627,12,0.6369166666666667
CPV,2000,24.71591666666667,12,0.6244999999999999
CPV,2001,25.285583333333335,12,0.7745833333333333
CPV,2002,25.10466666666667,12,0.8221666666666666
CPV,2003,24.825666666666667,12,0.7005833333333333
CPV,2004,24.892916666666668,12,0.6775833333333333
CPV,2005,25.133,12,0.6694166666666667
CPV,2006,25.068416666666668,12,0.6718333333333333
CPV,2007,24.793666666666667,12,0.7360000000000001
CPV,2008,24.96975,12,0.7225833333333332
CPV,2009,24.599083333333336,12,0.8374166666666666
CRI,1960,25.896416666666667,12,0.36600000000000005
CRI,1961,25.80933333333333,12,0.38916666666666666
CRI,1962,25.637333333333334,12,0.4148333333333334
CRI,1963,25.7835,12,0.3433333333333333
CRI,1964,25.677083333333332,12,0.4339166666666667
CRI,1965,25.869583333333335,12,0.4586666666666666
CRI,1966,25.931250000000002,12,0.40558333333333335
CRI,1967,25.441000000000003,12,0.45375000000000004
CRI,1968,25.472083333333334,12,0.39433333333333337
CRI,1969,25.951000000000004,12,0.5864166666666667
CRI,1970,25.554000000000002,12,0.6658333333333334
CRI,1971,25.43133333333333,12,0.47625
CRI,1972,26.051583333333337,12,0.4010833333333333
CRI,1973,25.951333333333334,12,0.37333333333333335
CRI,1974,25.493666666666666,12,0.41883333333333334
CRI,1975,25.480583333333332,12,0.30291666666666667
CRI,1976,25.77925,12,0.32158333333333333
CRI,1977,26.115,12,0.37274999999999997
CRI,1978,25.89925,12,0.3561666666666667
CRI,1979,25.873500000000003,12,0.327
CRI,1980,25.889499999999998,12,0.3175
CRI,1981,25.777500000000003,12,0.43775000000000003
CRI,1982,26.107916666666668,12,0.3934166666666667
CRI,1983,26.509333333333334,12,0.3080833333333333
CRI,1984,25.611833333333333,12,0.3421666666666667
CRI,1985,25.748500000000003,12,0.29416666666666663
CRI,1986,26.025666666666666,12,0.38999999999999996
CRI,1987,26.754666666666665,12,0.5146666666666667
CRI,1988,25.952583333333333,12,0.29933333333333334
CRI,1989,25.777749999999997,12,0.34825
CRI,1990,26.29025,12,0.39425
CRI,1991,26.289916666666667,12,0.27116666666666667
CRI,1992,26.36175,12,0.43775000000000003
CRI,1993,26.319333333333333,12,0.37175
CRI,1994,26.425833333333333,12,0.31825000000000003
CRI,1995,26.292833333333334,12,0.4075
CRI,1996,25.962500000000002,12,0.41275
CRI,1997,26.806250000000002,12,0.40575
CRI,1998,26.974083333333336,12,0.34541666666666665
CRI,1999,25.864416666666667,12,0.3144166666666667
CRI,2000,26.072166666666664,12,0.33758333333333335
CRI,2001,26.114333333333335,12,0.3875
CRI,2002,26.306749999999997,12,0.3745
CRI,2003,26.5775,12,0.3156666666666667
CRI,2004,26.528499999999998,12,0.319
CRI,2005,26.40425,12,0.387
CRI,2006,26.514916666666668,12,0.33775
CRI,2007,26.38291666666667,12,0.41358333333333336
CRI,2008,26.056083333333333,12,0.2813333333333333
CRI,2009,26.522916666666664,12,0.331
CUB,1960,25.533833333333334,12,0.2921666666666667
CUB,1961,25.707833333333337,12,0.3114166666666667
CUB,1962,25.43466666666667,12,0.3815
CUB,1963,25.494583333333335,12,0.29525
CUB,1964,25.803166666666666,12,0.2818333333333333
CUB,1965,25.5625,12,0.37424999999999997
CUB,1966,25.265083333333337,12,0.37666666666666665
CUB,1967,25.57858333333333,12,0.2980833333333333
CUB,1968,25.237583333333333,12,0.2871666666666666
CUB,1969,25.657833333333333,12,0.315
CUB,1970,25.412166666666668,12,0.2980833333333333
CUB,1971,25.479666666666663,12,0.2846666666666667
CUB,1972,25.771333333333335,12,0.25575
CUB,1973,25.684250000000002,12,0.28358333333333335
CUB,1974,25.54975,12,0.24525
CUB,1975,25.89075,12,0.2895833333333333
CUB,1976,25.502583333333334,12,0.34541666666666665
CUB,1977,25.65691666666667,12,0.22408333333333333
CUB,1978,25.626833333333334,12,0.22458333333333333
CUB,1979,25.678250000000002,12,0.20524999999999996
CUB,1980,25.848166666666668,12,0.23458333333333334
CUB,1981,25.486500000000003,12,0.24850000000000003
CUB,1982,26.08175,12,0.28458333333333335
CUB,1983,25.866333333333333,12,0.26625000000000004
CUB,1984,25.632583333333333,12,0.2781666666666667
CUB,1985,25.671833333333336,12,0.3259166666666667
CUB,1986,25.872583333333335,12,0.29391666666666666
CUB,1987,25.92475,12,0.26766666666666666
CUB,1988,25.824749999999998,12,0.3194166666666666
CUB,1989,25.90341666666667,12,0.29675
CUB,1990,26.133416666666665,12,0.28450000000000003
CUB,1991,26.165833333333335,12,0.32316666666666666
CUB,1992,25.859583333333333,12,0.3620833333333333
CUB,1993,25.874416666666665,12,0.2575
CUB,1994,26.264666666666667,12,0.3175
CUB,1995,26.1275,12,0.31666666666666665
CUB,1996,25.801333333333332,12,0.37400000000000005
CUB,1997,26.63825,12,0.2851666666666667
CUB,1998,26.407083333333333,12,0.28958333333333336
CUB,1999,25.7975,12,0.34708333333333335
CUB,2000,25.785,12,0.4623333333333333
CUB,2001,25.856416666666664,12,0.4294166666666667
CUB,2002,26.313000000000002,12,0.29475
CUB,2003,26.361583333333332,12,0.38025
CUB,2004,26.26891666666667,12,0.4025
CUB,2005,26.14408333333333,12,0.31566666666666665
CUB,2006,26.1545,12,0.332
CUB,2007,26.279749999999996,12,0.30916666666666665
CUB,2008,26.05475,12,0.28858333333333336
CUB,2009,26.022333333333336,12,0.24816666666666665
CUW,1960,27.773750000000003,12,0.41691666666666666
CUW,1961,27.516500000000004,12,0.37483333333333335
CUW,1962,27.707916666666666,12,0.3385833333333333
CUW,1963,27.758499999999998,12,0.25833333333333336
CUW,1964,27.551083333333334,12,0.33383333333333337
CUW,1965,27.45775,12,0.4055
CUW,1966,27.690416666666668,12,0.36733333333333335
CUW,1967,27.358166666666666,12,0.44133333333333336
CUW,1968,27.562916666666666,12,0.33316666666666667
CUW,1969,28.087500000000002,12,0.31075
CUW,1970,27.80391666666667,12,0.3323333333333333
CUW,1971,27.28291666666667,12,0.30533333333333335
CUW,1972,27.72791666666667,12,0.32008333333333333
CUW,1973,27.745333333333335,12,0.2916666666666667
CUW,1974,27.142666666666667,12,0.30191666666666667
CUW,1975,27.37308333333333,12,0.45125
CUW,1976,27.211916666666667,12,0.29624999999999996
CUW,1977,27.891083333333338,12,0.31575000000000003
CUW,1978,27.85141666666667,12,0.35233333333333333
CUW,1979,27.916500000000003,12,0.37166666666666665
CUW,1980,28.031833333333335,12,0.31316666666666665
CUW,1981,27.972083333333334,12,0.40291666666666665
CUW,1982,27.683750000000003,12,0.262
CUW,1983,28.08366666666667,12,0.3215
CUW,1984,27.635083333333338,12,0.2313333333333333
CUW,1985,27.33175,12,0.3155833333333333
CUW,1986,27.484083333333334,12,0.3030833333333333
CUW,1987,28.374750000000002,12,0.34675000000000006
CUW,1988,27.783583333333336,12,0.3119166666666667
CUW,1989,27.555666666666667,12,0.34541666666666665
CUW,1990,27.691916666666668,12,0.38175
CUW,1991,27.70175,12,0.31283333333333335
CUW,1992,27.90833333333333,12,0.33316666666666667
CUW,1993,27.999583333333337,12,0.32416666666666666
CUW,1994,27.920333333333335,12,0.2763333333333333
CUW,1995,28.221833333333336,12,0.32616666666666666
CUW,1996,27.953666666666667,12,0.30525
CUW,1997,28.078166666666664,12,0.4151666666666667
CUW,1998,28.402666666666665,12,0.3758333333333333
CUW,1999,27.68316666666667,12,0.32766666666666666
CUW,2000,27.564083333333333,12,0.3205
CUW,2001,28.010416666666668,12,0.53925
CUW,2002,28.24291666666667,12,0.32516666666666666
CUW,2003,28.266083333333338,12,0.33791666666666664
CUW,2004,27.890666666666664,12,0.3055
CUW,2005,28.209583333333338,12,0.36041666666666666
CUW,2006,28.26533333333333,12,0.37825
CUW,2007,28.28466666666667,12,0.38466666666666666
CUW,2008,27.918500000000005,12,0.32016666666666665
CUW,2009,28.2525,12,0.33949999999999997
CYM,1960,27.038916666666665,12,0.4030833333333333
CYM,1961,27.104583333333334,12,0.36600000000000005
CYM,1962,26.814666666666668,12,0.38325000000000004
CYM,1963,26.822833333333335,12,0.29916666666666664
CYM,1964,27.123666666666665,12,0.3075
CYM,1965,26.88875,12,0.3919166666666667
CYM,1966,26.60891666666667,12,0.35758333333333336
CYM,1967,26.78033333333333,12,0.3719166666666667
CYM,1968,26.47975,12,0.33516666666666667
CYM,1969,26.96258333333333,12,0.3749166666666666
CYM,1970,26.736500000000003,12,0.4223333333333333
CYM,1971,26.786,12,0.24083333333333334
CYM,1972,27.062,12,0.2830833333333333
CYM,1973,27.044666666666668,12,0.38966666666666666
CYM,1974,26.819833333333335,12,0.26733333333333337
CYM,1975,27.035083333333333,12,0.42933333333333334
CYM,1976,26.802916666666665,12,0.2823333333333333
CYM,1977,27.081166666666665,12,0.27266666666666667
CYM,1978,26.995666666666665,12,0.36241666666666666
CYM,1979,27.002166666666668,12,0.24050000000000002
CYM,1980,27.14525,12,0.2638333333333333
CYM,1981,26.774083333333333,12,0.29691666666666666
CYM,1982,27.35258333333333,12,0.28725
CYM,1983,27.258166666666668,12,0.2814166666666667
CYM,1984,27.017750000000003,12,0.35825
CYM,1985,27.042916666666667,12,0.35158333333333336
CYM,1986,27.128416666666666,12,0.33591666666666664
CYM,1987,27.219583333333333,12,0.30083333333333334
CYM,1988,27.261833333333332,12,0.3405
CYM,1989,27.105666666666668,12,0.31366666666666665
CYM,1990,27.361416666666667,12,0.3954166666666667
CYM,1991,27.368916666666667,12,0.32008333333333333
CYM,1992,27.132083333333338,12,0.4095
CYM,1993,27.261666666666667,12,0.3083333333333333
CYM,1994,27.636916666666668,12,0.3239166666666667
CYM,1995,27.584,12,0.3629166666666666
CYM,1996,27.129166666666666,12,0.30083333333333334
CYM,1997,27.751666666666665,12,0.2823333333333333
CYM,1998,27.701000000000004,12,0.3423333333333333
CYM,1999,27.168666666666667,12,0.38033333333333336
CYM,2000,27.10183333333333,12,0.40641666666666665
CYM,2001,27.30916666666667,12,0.4586666666666666
CYM,2002,27.72275,12,0.47108333333333335
CYM,2003,27.651083333333332,12,0.4546666666666666
CYM,2004,27.585916666666666,12,0.52025
CYM,2005,27.551083333333334,12,0.2555
CYM,2006,27.49475,12,0.4876666666666667
CYM,2007,27.62391666666667,12,0.32608333333333334
